NO_OF_SAMPLES	10280
FREQUENCY	1200
TIME_STAMP	2022-04-11, 14:13:41.908	8519.26453246
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti Gen 5
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Amti Optima OPT400600-HF-2000-CTT 10116M
FORCE_PLATE_CORNER_POSX_POSY_X	-400.000006
FORCE_PLATE_CORNER_POSX_POSY_Y	600.000024
FORCE_PLATE_CORNER_POSX_POSY_Z	-35.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_Y	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Z	-35.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-35.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-400.000006
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	-35.000000
FORCE_PLATE_OFFSET_X	0.584200
FORCE_PLATE_OFFSET_Y	-0.787400
FORCE_PLATE_OFFSET_Z	-40.309800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
184	0.15250	0.442848	-0.265366	-0.359940	-0.137112	0.000000	-0.037851	0.000000	0.000000	0.000000	
185	0.15333	-0.088570	-0.353821	-0.359940	0.000000	0.181894	0.000000	0.000000	0.000000	0.000000	
186	0.15417	0.177139	0.088455	1.079819	-0.137112	0.218273	0.018926	0.000000	0.000000	0.000000	
187	0.15500	0.000000	-0.176910	0.000000	-0.045704	-0.181894	0.037851	0.000000	0.000000	0.000000	
188	0.15583	0.000000	-0.530731	-0.359940	-0.182816	0.036379	-0.113554	0.000000	0.000000	0.000000	
189	0.15667	0.531418	0.000000	0.719879	-0.182816	-0.036379	0.075703	0.000000	0.000000	0.000000	
190	0.15750	0.088570	0.353821	0.359940	0.045704	-0.036379	-0.113554	0.000000	0.000000	0.000000	
191	0.15833	-0.088570	-0.088455	0.000000	0.045704	-0.072758	-0.113554	0.000000	0.000000	0.000000	
192	0.15917	0.442848	-0.088455	-2.159637	-0.091408	0.254652	0.000000	0.000000	0.000000	0.000000	
193	0.16000	0.177139	-0.176910	-0.359940	-0.091408	-0.036379	-0.037851	0.000000	0.000000	0.000000	
194	0.16083	-0.177139	0.000000	-2.159637	-0.045704	-0.072758	-0.151405	0.000000	0.000000	0.000000	
195	0.16167	0.000000	0.088455	0.359940	0.045704	0.109137	-0.075703	0.000000	0.000000	0.000000	
196	0.16250	0.088570	0.088455	1.439758	0.000000	0.036379	-0.018926	0.000000	0.000000	0.000000	
197	0.16333	0.177139	0.442276	0.000000	-0.182816	0.072758	-0.018926	0.000000	0.000000	0.000000	
198	0.16417	0.177139	0.265366	-1.439758	-0.091408	-0.109137	0.000000	0.000000	0.000000	0.000000	
199	0.16500	0.088570	-0.176910	0.359940	0.091408	-0.072758	0.113554	0.000000	0.000000	0.000000	
200	0.16583	0.265709	-0.796097	-0.359940	-0.045704	0.036379	-0.037851	0.000000	0.000000	0.000000	
201	0.16667	0.177139	0.265366	1.079819	0.045704	0.000000	0.000000	0.000000	0.000000	0.000000	
202	0.16750	0.531418	-0.265366	-0.359940	-0.137112	0.145515	-0.037851	0.000000	0.000000	0.000000	
203	0.16833	0.265709	0.176910	0.000000	-0.091408	0.036379	0.037851	0.000000	0.000000	0.000000	
204	0.16917	0.265709	-0.088455	0.719879	0.137112	0.072758	0.037851	0.000000	0.000000	0.000000	
205	0.17000	-0.265709	0.176910	0.359940	-0.045704	0.000000	0.037851	0.000000	0.000000	0.000000	
206	0.17083	0.177139	-0.707642	-0.719879	0.182816	0.072758	-0.037851	0.000000	0.000000	0.000000	
207	0.17167	-0.177139	-0.176910	0.719879	0.000000	-0.072758	0.075703	0.000000	0.000000	0.000000	
208	0.17250	0.265709	0.000000	-1.799698	-0.091408	0.072758	0.094628	0.000000	0.000000	0.000000	
209	0.17333	-0.177139	-0.088455	-0.359940	-0.091408	0.181894	0.094628	0.000000	0.000000	0.000000	
210	0.17417	0.531418	-0.088455	-2.159637	0.228519	-0.145515	0.056777	0.000000	0.000000	0.000000	
211	0.17500	0.000000	-0.088455	1.079819	0.137112	0.000000	-0.037851	0.000000	0.000000	0.000000	
212	0.17583	0.177139	0.176910	0.000000	0.045704	0.072758	-0.037851	0.000000	0.000000	0.000000	
213	0.17667	0.177139	0.000000	1.439758	0.137112	-0.109137	-0.018926	0.000000	0.000000	0.000000	
214	0.17750	-0.088570	-0.176910	0.719879	-0.045704	-0.218273	0.000000	0.000000	0.000000	0.000000	
215	0.17833	-0.088570	-0.088455	-0.359940	-0.182816	0.109137	0.000000	0.000000	0.000000	0.000000	
216	0.17917	0.000000	-0.265366	0.719879	-0.137112	-0.145515	-0.018926	0.000000	0.000000	0.000000	
217	0.18000	-0.354279	-0.088455	-0.719879	0.091408	-0.145515	-0.018926	0.000000	0.000000	0.000000	
218	0.18083	-0.177139	0.353821	0.000000	-0.091408	-0.218273	-0.132480	0.000000	0.000000	0.000000	
219	0.18167	-0.177139	-0.353821	1.439758	0.091408	-0.036379	0.056777	0.000000	0.000000	0.000000	
220	0.18250	0.177139	0.000000	-0.719879	-0.182816	-0.181894	0.037851	0.000000	0.000000	0.000000	
221	0.18333	0.088570	0.176910	-0.359940	0.091408	-0.145515	0.037851	0.000000	0.000000	0.000000	
222	0.18417	-0.619987	0.088455	0.719879	0.091408	0.218273	-0.056777	0.000000	0.000000	0.000000	
223	0.18500	0.442848	-0.265366	1.439758	0.000000	0.036379	0.056777	0.000000	0.000000	0.000000	
224	0.18583	0.088570	-0.176910	-0.359940	0.091408	0.036379	0.000000	0.000000	0.000000	0.000000	
225	0.18667	0.265709	0.796097	0.719879	-0.045704	-0.145515	0.000000	0.000000	0.000000	0.000000	
226	0.18750	0.265709	0.176910	0.719879	-0.045704	0.000000	0.000000	0.000000	0.000000	0.000000	
227	0.18833	0.177139	0.176910	0.000000	-0.091408	-0.036379	-0.151405	0.000000	0.000000	0.000000	
228	0.18917	0.265709	0.000000	-0.719879	0.091408	-0.036379	0.000000	0.000000	0.000000	0.000000	
229	0.19000	-0.531418	0.176910	0.359940	0.091408	-0.109137	0.094628	0.000000	0.000000	0.000000	
230	0.19083	0.088570	-0.442276	-1.439758	0.045704	-0.036379	-0.056777	0.000000	0.000000	0.000000	
231	0.19167	0.265709	0.000000	1.799698	0.000000	0.036379	-0.037851	0.000000	0.000000	0.000000	
232	0.19250	0.088570	-0.353821	0.359940	0.045704	0.036379	0.000000	0.000000	0.000000	0.000000	
233	0.19333	0.177139	-0.088455	0.719879	0.137112	-0.109137	-0.037851	0.000000	0.000000	0.000000	
234	0.19417	0.177139	0.088455	-0.359940	0.000000	0.036379	0.075703	0.000000	0.000000	0.000000	
235	0.19500	-0.354279	0.088455	0.000000	-0.137112	0.072758	-0.056777	0.000000	0.000000	0.000000	
236	0.19583	0.177139	-0.442276	0.000000	0.045704	-0.109137	-0.056777	0.000000	0.000000	0.000000	
237	0.19667	0.088570	-0.619186	-0.359940	0.137112	-0.218273	0.056777	0.000000	0.000000	0.000000	
238	0.19750	-0.088570	-0.353821	0.359940	-0.137112	-0.072758	0.037851	0.000000	0.000000	0.000000	
239	0.19833	-0.088570	0.088455	-0.359940	0.000000	0.072758	-0.075703	0.000000	0.000000	0.000000	
240	0.19917	0.000000	-0.265366	0.359940	0.091408	-0.036379	0.094628	0.000000	0.000000	0.000000	
241	0.20000	0.531418	0.088455	1.439758	-0.228519	0.109137	-0.037851	0.000000	0.000000	0.000000	
242	0.20083	0.088570	-0.176910	0.359940	-0.137112	-0.218273	0.018926	0.000000	0.000000	0.000000	
243	0.20167	0.177139	0.176910	0.719879	0.091408	0.072758	-0.037851	0.000000	0.000000	0.000000	
244	0.20250	-0.088570	-0.265366	-0.719879	0.137112	0.109137	0.018926	0.000000	0.000000	0.000000	
245	0.20333	0.000000	-0.088455	0.000000	0.045704	-0.181894	0.018926	0.000000	0.000000	0.000000	
246	0.20417	-0.088570	-0.442276	-0.359940	-0.091408	-0.036379	-0.037851	0.000000	0.000000	0.000000	
247	0.20500	0.088570	0.000000	-1.799698	0.137112	-0.072758	-0.018926	0.000000	0.000000	0.000000	
248	0.20583	0.000000	-0.176910	0.000000	0.000000	-0.109137	0.037851	0.000000	0.000000	0.000000	
249	0.20667	-0.619987	-0.088455	-0.719879	-0.091408	0.072758	0.018926	0.000000	0.000000	0.000000	
250	0.20750	0.442848	-0.088455	0.000000	-0.091408	-0.072758	0.000000	0.000000	0.000000	0.000000	
251	0.20833	0.265709	-0.265366	-1.079819	0.000000	0.072758	0.094628	0.000000	0.000000	0.000000	
252	0.20917	0.265709	0.088455	0.000000	0.000000	-0.145515	0.056777	0.000000	0.000000	0.000000	
253	0.21000	0.000000	-0.619186	2.519577	0.045704	-0.072758	0.000000	0.000000	0.000000	0.000000	
254	0.21083	0.531418	-0.176910	0.359940	-0.045704	0.109137	-0.018926	0.000000	0.000000	0.000000	
255	0.21167	-0.177139	-0.088455	0.719879	0.274223	0.072758	0.018926	0.000000	0.000000	0.000000	
256	0.21250	-0.088570	-0.088455	-1.079819	0.045704	-0.072758	0.056777	0.000000	0.000000	0.000000	
257	0.21333	-0.265709	0.088455	-1.079819	0.045704	-0.036379	-0.037851	0.000000	0.000000	0.000000	
258	0.21417	0.354279	-0.088455	-0.359940	-0.045704	-0.072758	-0.018926	0.000000	0.000000	0.000000	
259	0.21500	0.088570	-0.265366	0.359940	0.091408	-0.036379	0.018926	0.000000	0.000000	0.000000	
260	0.21583	0.088570	0.000000	0.359940	-0.319927	0.109137	0.056777	0.000000	0.000000	0.000000	
261	0.21667	-0.088570	-0.353821	1.079819	-0.137112	-0.036379	-0.037851	0.000000	0.000000	0.000000	
262	0.21750	0.265709	0.176910	1.439758	0.091408	-0.109137	0.075703	0.000000	0.000000	0.000000	
263	0.21833	-0.088570	0.000000	0.359940	0.000000	0.036379	0.037851	0.000000	0.000000	0.000000	
264	0.21917	-0.088570	0.176910	0.000000	0.000000	-0.072758	0.056777	0.000000	0.000000	0.000000	
265	0.22000	0.088570	-0.796097	0.000000	0.182816	-0.036379	0.113554	0.000000	0.000000	0.000000	
266	0.22083	0.088570	-0.176910	1.799698	0.045704	0.254652	-0.018926	0.000000	0.000000	0.000000	
267	0.22167	0.088570	0.265366	-1.439758	0.182816	-0.145515	0.000000	0.000000	0.000000	0.000000	
268	0.22250	0.088570	0.353821	0.359940	0.091408	-0.181894	0.018926	0.000000	0.000000	0.000000	
269	0.22333	-0.265709	0.353821	1.079819	0.091408	0.000000	-0.018926	0.000000	0.000000	0.000000	
270	0.22417	0.619987	0.176910	0.000000	0.000000	-0.072758	0.075703	0.000000	0.000000	0.000000	
271	0.22500	-0.088570	0.088455	0.000000	-0.045704	-0.036379	0.037851	0.000000	0.000000	0.000000	
272	0.22583	-0.265709	-0.088455	-2.159637	-0.137112	0.072758	0.056777	0.000000	0.000000	0.000000	
273	0.22667	-0.088570	0.353821	-0.359940	0.000000	-0.036379	-0.056777	0.000000	0.000000	0.000000	
274	0.22750	0.265709	0.000000	0.359940	-0.045704	0.036379	0.037851	0.000000	0.000000	0.000000	
275	0.22833	0.177139	0.176910	1.439758	-0.045704	-0.036379	-0.037851	0.000000	0.000000	0.000000	
276	0.22917	-0.531418	-0.353821	-2.159637	0.045704	-0.109137	-0.094628	0.000000	0.000000	0.000000	
277	0.23000	-0.177139	-0.176910	-0.359940	-0.137112	0.036379	0.075703	0.000000	0.000000	0.000000	
278	0.23083	-0.088570	-0.265366	0.000000	0.091408	-0.145515	0.037851	0.000000	0.000000	0.000000	
279	0.23167	0.265709	-0.088455	0.359940	-0.091408	0.109137	-0.056777	0.000000	0.000000	0.000000	
280	0.23250	-0.088570	0.265366	1.079819	-0.045704	0.291031	-0.056777	0.000000	0.000000	0.000000	
281	0.23333	-0.708557	0.265366	-0.359940	-0.182816	0.254652	-0.056777	0.000000	0.000000	0.000000	
282	0.23417	0.531418	0.353821	0.359940	-0.045704	0.036379	0.037851	0.000000	0.000000	0.000000	
283	0.23500	-0.177139	0.353821	1.439758	0.091408	-0.145515	0.075703	0.000000	0.000000	0.000000	
284	0.23583	-0.442848	-0.176910	0.719879	-0.274223	-0.036379	0.075703	0.000000	0.000000	0.000000	
285	0.23667	-0.088570	-0.176910	-1.799698	0.000000	0.109137	-0.094628	0.000000	0.000000	0.000000	
286	0.23750	-0.177139	0.000000	0.359940	-0.228519	0.109137	-0.056777	0.000000	0.000000	0.000000	
287	0.23833	-0.088570	-0.265366	-0.359940	-0.182816	0.072758	-0.094628	0.000000	0.000000	0.000000	
288	0.23917	-0.177139	0.353821	-0.359940	0.045704	-0.036379	0.094628	0.000000	0.000000	0.000000	
289	0.24000	-0.088570	0.176910	-0.719879	-0.228519	0.000000	0.094628	0.000000	0.000000	0.000000	
290	0.24083	-0.265709	0.530731	-1.799698	0.228519	0.109137	-0.056777	0.000000	0.000000	0.000000	
291	0.24167	-0.531418	0.000000	0.359940	-0.137112	0.072758	-0.094628	0.000000	0.000000	0.000000	
292	0.24250	-0.177139	0.000000	0.719879	-0.045704	-0.109137	0.000000	0.000000	0.000000	0.000000	
293	0.24333	0.177139	0.000000	-0.719879	0.091408	0.109137	-0.075703	0.000000	0.000000	0.000000	
294	0.24417	-0.177139	0.088455	-0.719879	0.137112	0.000000	-0.037851	0.000000	0.000000	0.000000	
295	0.24500	0.000000	0.088455	0.000000	0.091408	0.145515	0.037851	0.000000	0.000000	0.000000	
296	0.24583	0.088570	-0.442276	-0.719879	0.045704	-0.181894	-0.056777	0.000000	0.000000	0.000000	
297	0.24667	0.619987	-0.088455	-1.439758	-0.091408	0.109137	-0.018926	0.000000	0.000000	0.000000	
298	0.24750	-0.177139	0.000000	0.000000	0.000000	-0.218273	-0.056777	0.000000	0.000000	0.000000	
299	0.24833	-0.088570	-0.176910	1.799698	-0.091408	0.000000	-0.056777	0.000000	0.000000	0.000000	
300	0.24917	0.354279	-0.265366	0.000000	-0.091408	0.000000	0.056777	0.000000	0.000000	0.000000	
301	0.25000	0.177139	0.707642	0.000000	-0.045704	-0.072758	0.037851	0.000000	0.000000	0.000000	
302	0.25083	0.088570	0.265366	1.079819	0.091408	0.145515	0.000000	0.000000	0.000000	0.000000	
303	0.25167	0.265709	0.088455	0.359940	0.045704	-0.291031	-0.056777	0.000000	0.000000	0.000000	
304	0.25250	0.000000	-0.353821	0.359940	0.091408	-0.072758	-0.056777	0.000000	0.000000	0.000000	
305	0.25333	-0.354279	-0.176910	0.719879	0.000000	-0.218273	-0.018926	0.000000	0.000000	0.000000	
306	0.25417	0.177139	0.265366	0.359940	-0.228519	0.000000	0.000000	0.000000	0.000000	0.000000	
307	0.25500	0.088570	0.000000	1.079819	0.182816	0.000000	0.056777	0.000000	0.000000	0.000000	
308	0.25583	-0.177139	-0.176910	0.719879	0.182816	0.145515	-0.018926	0.000000	0.000000	0.000000	
309	0.25667	0.177139	0.000000	0.359940	0.000000	-0.072758	-0.113554	0.000000	0.000000	0.000000	
310	0.25750	0.177139	0.000000	1.439758	-0.137112	-0.036379	0.037851	0.000000	0.000000	0.000000	
311	0.25833	0.442848	-0.088455	-0.359940	-0.045704	0.072758	-0.075703	0.000000	0.000000	0.000000	
312	0.25917	-0.619987	-0.088455	0.000000	-0.091408	0.000000	-0.075703	0.000000	0.000000	0.000000	
313	0.26000	-0.177139	0.176910	1.799698	0.045704	0.036379	0.000000	0.000000	0.000000	0.000000	
314	0.26083	-0.088570	-0.088455	0.000000	-0.091408	0.036379	-0.170331	0.000000	0.000000	0.000000	
315	0.26167	-0.619987	-0.088455	0.359940	-0.091408	-0.109137	-0.018926	0.000000	0.000000	0.000000	
316	0.26250	0.354279	-0.442276	0.359940	-0.045704	0.145515	-0.113554	0.000000	0.000000	0.000000	
317	0.26333	-0.354279	-0.088455	-1.439758	0.182816	-0.036379	-0.037851	0.000000	0.000000	0.000000	
318	0.26417	-0.088570	0.088455	-0.359940	0.091408	-0.072758	-0.056777	0.000000	0.000000	0.000000	
319	0.26500	0.000000	-0.088455	0.359940	-0.045704	0.000000	-0.037851	0.000000	0.000000	0.000000	
320	0.26583	0.000000	-0.176910	-0.359940	0.137112	0.109137	0.000000	0.000000	0.000000	0.000000	
321	0.26667	-0.177139	0.265366	0.359940	0.182816	0.145515	0.037851	0.000000	0.000000	0.000000	
322	0.26750	-0.088570	0.000000	1.799698	-0.045704	0.000000	0.056777	0.000000	0.000000	0.000000	
323	0.26833	-0.177139	0.176910	-2.159637	-0.182816	0.036379	-0.056777	0.000000	0.000000	0.000000	
324	0.26917	0.000000	-0.088455	2.159637	-0.365631	-0.109137	-0.075703	0.000000	0.000000	0.000000	
325	0.27000	0.177139	-0.265366	1.079819	0.045704	-0.036379	-0.037851	0.000000	0.000000	0.000000	
326	0.27083	0.000000	-0.353821	-0.719879	0.411335	0.291031	-0.018926	0.000000	0.000000	0.000000	
327	0.27167	0.354279	-0.530731	-0.359940	-0.137112	-0.181894	-0.056777	0.000000	0.000000	0.000000	
328	0.27250	-0.177139	-0.265366	0.000000	-0.365631	0.109137	0.075703	0.000000	0.000000	0.000000	
329	0.27333	0.531418	-0.176910	-0.719879	-0.137112	-0.109137	-0.018926	0.000000	0.000000	0.000000	
330	0.27417	-0.265709	0.000000	-0.719879	0.000000	0.109137	-0.037851	0.000000	0.000000	0.000000	
331	0.27500	0.708557	-0.176910	-1.079819	0.137112	-0.145515	0.000000	0.000000	0.000000	0.000000	
332	0.27583	0.442848	-0.088455	-0.719879	-0.182816	0.072758	-0.018926	0.000000	0.000000	0.000000	
333	0.27667	0.265709	-0.265366	0.359940	-0.091408	-0.036379	0.018926	0.000000	0.000000	0.000000	
334	0.27750	-0.797127	0.088455	-1.439758	-0.137112	-0.036379	0.018926	0.000000	0.000000	0.000000	
335	0.27833	0.177139	0.000000	0.359940	-0.045704	0.072758	0.000000	0.000000	0.000000	0.000000	
336	0.27917	0.177139	-0.088455	1.439758	0.182816	-0.072758	-0.056777	0.000000	0.000000	0.000000	
337	0.28000	-0.088570	-0.088455	-0.719879	-0.045704	-0.109137	-0.056777	0.000000	0.000000	0.000000	
338	0.28083	-0.088570	0.265366	-0.719879	0.000000	-0.036379	0.018926	0.000000	0.000000	0.000000	
339	0.28167	0.354279	0.000000	-1.079819	-0.182816	0.145515	0.075703	0.000000	0.000000	0.000000	
340	0.28250	0.177139	0.176910	0.000000	-0.091408	0.181894	-0.037851	0.000000	0.000000	0.000000	
341	0.28333	-0.088570	-0.442276	-0.359940	-0.091408	-0.072758	-0.037851	0.000000	0.000000	0.000000	
342	0.28417	-0.619987	0.000000	1.439758	0.045704	-0.036379	0.075703	0.000000	0.000000	0.000000	
343	0.28500	0.177139	-0.353821	0.000000	0.091408	0.000000	-0.037851	0.000000	0.000000	0.000000	
344	0.28583	0.177139	-0.176910	1.799698	0.000000	0.145515	-0.018926	0.000000	0.000000	0.000000	
345	0.28667	0.354279	0.088455	-1.079819	-0.045704	0.072758	-0.037851	0.000000	0.000000	0.000000	
346	0.28750	0.531418	0.265366	-0.359940	-0.045704	-0.036379	-0.075703	0.000000	0.000000	0.000000	
347	0.28833	-0.177139	-0.088455	0.000000	0.045704	-0.072758	-0.018926	0.000000	0.000000	0.000000	
348	0.28917	0.442848	-0.353821	-1.079819	0.000000	-0.036379	0.037851	0.000000	0.000000	0.000000	
349	0.29000	0.088570	0.176910	1.079819	0.182816	0.109137	0.018926	0.000000	0.000000	0.000000	
350	0.29083	-0.442848	-0.088455	0.719879	-0.182816	-0.109137	-0.056777	0.000000	0.000000	0.000000	
351	0.29167	0.177139	-0.176910	-0.719879	-0.182816	0.000000	0.075703	0.000000	0.000000	0.000000	
352	0.29250	-0.265709	-0.353821	1.799698	0.045704	0.036379	0.018926	0.000000	0.000000	0.000000	
353	0.29333	-0.088570	0.176910	0.359940	-0.137112	-0.109137	0.075703	0.000000	0.000000	0.000000	
354	0.29417	-0.265709	-0.265366	-0.719879	-0.045704	0.218273	0.018926	0.000000	0.000000	0.000000	
355	0.29500	0.265709	0.000000	-1.799698	-0.182816	0.036379	-0.018926	0.000000	0.000000	0.000000	
356	0.29583	0.000000	-0.088455	-0.719879	-0.228519	0.181894	-0.056777	0.000000	0.000000	0.000000	
357	0.29667	0.088570	-0.088455	-1.439758	0.000000	-0.109137	-0.113554	0.000000	0.000000	0.000000	
358	0.29750	0.531418	0.088455	0.719879	0.045704	0.036379	-0.037851	0.000000	0.000000	0.000000	
359	0.29833	0.265709	0.353821	0.359940	-0.182816	0.036379	0.000000	0.000000	0.000000	0.000000	
360	0.29917	-0.354279	-0.088455	0.359940	0.182816	0.218273	0.037851	0.000000	0.000000	0.000000	
361	0.30000	0.088570	0.000000	-0.359940	0.045704	-0.109137	-0.075703	0.000000	0.000000	0.000000	
362	0.30083	0.354279	-0.176910	1.079819	-0.091408	-0.072758	-0.056777	0.000000	0.000000	0.000000	
363	0.30167	0.531418	-0.176910	0.719879	0.137112	0.218273	0.056777	0.000000	0.000000	0.000000	
364	0.30250	0.000000	0.000000	0.000000	-0.045704	0.036379	-0.075703	0.000000	0.000000	0.000000	
365	0.30333	-0.265709	0.176910	-2.519577	-0.045704	-0.036379	0.000000	0.000000	0.000000	0.000000	
366	0.30417	0.000000	0.265366	-0.359940	-0.091408	0.181894	0.113554	0.000000	0.000000	0.000000	
367	0.30500	0.265709	-0.265366	-0.359940	-0.091408	-0.181894	0.018926	0.000000	0.000000	0.000000	
368	0.30583	0.088570	-0.353821	1.079819	0.091408	-0.145515	-0.113554	0.000000	0.000000	0.000000	
369	0.30667	0.000000	0.088455	-0.359940	0.000000	0.072758	0.056777	0.000000	0.000000	0.000000	
370	0.30750	0.177139	0.530731	-1.079819	-0.182816	-0.218273	0.037851	0.000000	0.000000	0.000000	
371	0.30833	0.354279	0.088455	0.719879	-0.182816	0.109137	-0.018926	0.000000	0.000000	0.000000	
372	0.30917	0.000000	0.176910	0.719879	0.000000	0.036379	-0.018926	0.000000	0.000000	0.000000	
373	0.31000	-0.088570	0.088455	0.719879	0.091408	-0.036379	0.094628	0.000000	0.000000	0.000000	
374	0.31083	0.088570	0.176910	0.000000	-0.182816	-0.109137	-0.094628	0.000000	0.000000	0.000000	
375	0.31167	-0.177139	0.442276	0.719879	-0.045704	0.000000	0.094628	0.000000	0.000000	0.000000	
376	0.31250	-0.265709	0.000000	-0.359940	0.091408	-0.145515	-0.056777	0.000000	0.000000	0.000000	
377	0.31333	0.265709	0.088455	-1.079819	-0.137112	0.000000	-0.113554	0.000000	0.000000	0.000000	
378	0.31417	0.354279	0.176910	-1.079819	-0.091408	0.109137	-0.037851	0.000000	0.000000	0.000000	
379	0.31500	-0.531418	-0.088455	-1.079819	0.045704	0.145515	-0.056777	0.000000	0.000000	0.000000	
380	0.31583	-0.088570	0.265366	0.000000	-0.137112	-0.036379	0.113554	0.000000	0.000000	0.000000	
381	0.31667	-0.177139	0.265366	-1.439758	0.045704	0.036379	0.075703	0.000000	0.000000	0.000000	
382	0.31750	0.265709	0.000000	0.719879	0.000000	-0.036379	-0.075703	0.000000	0.000000	0.000000	
383	0.31833	-0.177139	-0.265366	-1.439758	0.274223	0.036379	-0.018926	0.000000	0.000000	0.000000	
384	0.31917	0.088570	-0.176910	1.799698	0.045704	-0.218273	-0.037851	0.000000	0.000000	0.000000	
385	0.32000	0.088570	-0.442276	0.359940	-0.091408	0.000000	-0.018926	0.000000	0.000000	0.000000	
386	0.32083	-0.088570	0.000000	1.439758	-0.137112	0.109137	-0.094628	0.000000	0.000000	0.000000	
387	0.32167	0.265709	-0.353821	-0.719879	0.091408	0.036379	-0.037851	0.000000	0.000000	0.000000	
388	0.32250	0.088570	-0.088455	0.000000	0.045704	0.072758	-0.056777	0.000000	0.000000	0.000000	
389	0.32333	0.177139	0.265366	0.719879	0.000000	-0.072758	-0.037851	0.000000	0.000000	0.000000	
390	0.32417	0.442848	-0.176910	0.000000	-0.091408	-0.109137	-0.056777	0.000000	0.000000	0.000000	
391	0.32500	0.265709	-0.176910	0.000000	0.000000	0.072758	0.075703	0.000000	0.000000	0.000000	
392	0.32583	0.000000	-0.265366	1.799698	0.000000	-0.218273	0.056777	0.000000	0.000000	0.000000	
393	0.32667	0.354279	0.000000	0.719879	-0.091408	0.036379	0.018926	0.000000	0.000000	0.000000	
394	0.32750	0.177139	0.088455	1.079819	0.045704	0.000000	-0.075703	0.000000	0.000000	0.000000	
395	0.32833	-0.265709	0.176910	0.359940	-0.365631	-0.109137	-0.075703	0.000000	0.000000	0.000000	
396	0.32917	0.088570	0.176910	-1.799698	0.091408	0.109137	0.000000	0.000000	0.000000	0.000000	
397	0.33000	0.265709	-0.176910	0.719879	-0.045704	-0.036379	0.018926	0.000000	0.000000	0.000000	
398	0.33083	-0.088570	0.088455	1.799698	-0.182816	-0.072758	0.056777	0.000000	0.000000	0.000000	
399	0.33167	-0.354279	-0.176910	0.000000	-0.091408	0.000000	0.000000	0.000000	0.000000	0.000000	
400	0.33250	-0.354279	0.088455	0.359940	-0.137112	-0.072758	-0.075703	0.000000	0.000000	0.000000	
401	0.33333	0.088570	0.442276	-1.079819	0.000000	-0.036379	-0.075703	0.000000	0.000000	0.000000	
402	0.33417	0.177139	0.176910	1.439758	-0.091408	0.072758	-0.037851	0.000000	0.000000	0.000000	
403	0.33500	0.088570	-0.530731	-1.079819	0.091408	-0.072758	0.000000	0.000000	0.000000	0.000000	
404	0.33583	-0.088570	0.000000	0.719879	-0.091408	0.036379	-0.075703	0.000000	0.000000	0.000000	
405	0.33667	0.177139	-0.176910	0.719879	0.091408	0.072758	-0.018926	0.000000	0.000000	0.000000	
406	0.33750	-0.442848	0.088455	0.000000	0.000000	-0.072758	0.000000	0.000000	0.000000	0.000000	
407	0.33833	-0.177139	-0.353821	1.439758	-0.182816	-0.291031	-0.094628	0.000000	0.000000	0.000000	
408	0.33917	0.177139	-0.176910	1.079819	-0.228519	0.000000	0.075703	0.000000	0.000000	0.000000	
409	0.34000	-0.088570	0.088455	1.439758	-0.045704	-0.036379	-0.037851	0.000000	0.000000	0.000000	
410	0.34083	-0.797127	0.000000	0.719879	-0.045704	0.000000	0.000000	0.000000	0.000000	0.000000	
411	0.34167	-0.177139	-0.088455	-0.359940	-0.045704	0.072758	-0.037851	0.000000	0.000000	0.000000	
412	0.34250	0.265709	0.000000	1.079819	-0.045704	0.109137	-0.018926	0.000000	0.000000	0.000000	
413	0.34333	-0.354279	0.000000	0.000000	-0.091408	0.000000	-0.075703	0.000000	0.000000	0.000000	
414	0.34417	0.177139	-0.176910	1.799698	0.137112	0.218273	-0.018926	0.000000	0.000000	0.000000	
415	0.34500	0.265709	-0.176910	-2.879517	-0.045704	0.000000	-0.037851	0.000000	0.000000	0.000000	
416	0.34583	0.354279	-0.530731	0.719879	0.000000	0.109137	0.000000	0.000000	0.000000	0.000000	
417	0.34667	0.000000	-0.353821	1.079819	-0.137112	-0.072758	-0.037851	0.000000	0.000000	0.000000	
418	0.34750	-0.088570	-0.176910	-1.439758	-0.091408	-0.036379	0.000000	0.000000	0.000000	0.000000	
419	0.34833	-0.088570	-0.265366	1.439758	0.000000	0.036379	0.000000	0.000000	0.000000	0.000000	
420	0.34917	-0.088570	-0.088455	0.359940	0.137112	0.072758	-0.037851	0.000000	0.000000	0.000000	
